date,open,high,low,close,volume,pct_change
2023-10-13,6080.328,6091.538,6063.558,6081.866,14411508900,-0.3700575448492116
2023-10-16,6089.424,6089.482,5996.789,6024.359,16445921700,-0.9455486194532958
2023-10-17,6027.914,6028.021,5967.3,6011.37,13942123400,-0.21560800078481712
2023-10-18,5992.509,5992.509,5905.836,5908.008,14506515300,-1.7194416580579852
2023-10-19,5879.808,5929.58,5842.412,5842.892,15549780100,-1.1021650613878609
2023-10-20,5816.717,5855.462,5767.021,5774.32,13896434900,-1.1735969105709954
2023-10-23,5754.177,5754.245,5613.73,5638.136,14584585400,-2.3584422061818433
2023-10-24,5654.926,5734.549,5625.709,5719.323,15155306600,1.4399617178443291
2023-10-25,5753.685,5811.268,5752.786,5778.905,16359732600,1.041766656647991
2023-10-26,5745.534,5817.634,5724.0,5811.692,15727583200,0.5673566185981693
2023-10-27,5792.606,5937.54,5774.631,5916.678,17217964600,1.806461870312459
2023-10-30,5899.38,6017.281,5898.694,6006.559,17928105200,1.5191125831083063
2023-10-31,6003.365,6013.733,5934.205,5969.341,16531844100,-0.619622649174012
2023-11-01,5969.807,5983.869,5943.193,5958.418,14745112800,-0.18298502296988373
2023-11-02,5958.477,5983.222,5885.247,5885.247,14014441200,-1.2280273052343693
2023-11-03,5895.602,5992.746,5895.602,5973.167,14612020600,1.4939050136723253
2023-11-06,6007.434,6097.037,6007.434,6096.57,18660314600,2.06595596607293
2023-11-07,6088.511,6132.138,6068.244,6116.757,17394670700,0.33112061372213564
2023-11-08,6114.987,6160.242,6099.292,6138.938,18396408800,0.36262679717373736
2023-11-09,6135.072,6160.979,6087.728,6100.693,16224431900,-0.6229904911891904
2023-11-10,6079.473,6097.611,6055.988,6088.558,14156760500,-0.19891182854144818
2023-11-13,6107.269,6144.635,6095.275,6144.635,15035960600,0.9210226789331699
2023-11-14,6143.481,6189.5,6133.223,6181.98,16017236300,0.6077659616885223
2023-11-15,6226.198,6234.536,6184.9,6207.268,16761318800,0.4090598804913803
2023-11-16,6188.826,6193.638,6143.819,6145.151,14368211600,-1.0007140017154081
2023-11-17,6135.825,6199.231,6131.666,6199.228,14598965800,0.8799946494398636
2023-11-20,6211.339,6254.136,6184.638,6253.276,16024627100,0.8718504949325911
2023-11-21,6258.741,6267.22,6200.691,6212.125,17615066500,-0.6580710654703226
2023-11-22,6193.358,6221.871,6132.97,6132.97,17118316300,-1.2742016620721497
2023-11-23,6123.586,6199.875,6107.004,6197.526,15210718300,1.0526058337151367
2023-11-24,6194.024,6194.024,6098.961,6115.407,14981599200,-1.3250287292058127
2023-11-27,6107.562,6130.401,6076.711,6111.364,15443307700,-0.06611170769174057
2023-11-28,6099.512,6143.302,6065.688,6143.302,12836813300,0.5226001920356937
2023-11-29,6138.761,6154.898,6103.983,6113.366,13564395200,-0.48729494333827894
2023-11-30,6104.774,6110.408,6031.475,6080.547,13103299900,-0.5368400975829135
2023-12-01,6078.639,6142.739,6059.803,6130.051,14535274400,0.8141372807413783
2023-12-04,6131.588,6147.053,6110.253,6114.393,15341436500,-0.2554301750507526
2023-12-05,6098.117,6098.117,5992.6,5992.6,14277542700,-1.9919066373391359
2023-12-06,5977.611,6066.418,5970.282,6023.804,14432062400,0.520708874278264
2023-12-07,6019.96,6044.858,5983.245,6020.83,14853662700,-0.049370796260972405
2023-12-08,6021.919,6056.063,6003.144,6003.144,16797128200,-0.29374687543078926
2023-12-11,5984.677,6080.804,5933.736,6075.08,15984343600,1.198305421292578
2023-12-12,6070.875,6084.279,6050.735,6078.99,12971208800,0.06436129236158106
2023-12-13,6067.781,6076.361,6019.553,6019.553,12254715000,-0.9777446582409199
2023-12-14,6038.921,6072.615,5989.234,5991.862,12019938200,-0.4600175461533462
2023-12-15,6000.259,6016.396,5935.317,5951.6,12371010000,-0.6719447143475499
2023-12-18,5939.435,5941.897,5845.961,5857.005,12525942300,-1.5894045298743276
2023-12-19,5853.195,5887.765,5820.513,5863.542,11168267500,0.11160994399015411
2023-12-20,5869.561,5873.759,5761.312,5761.312,11163005300,-1.7434854222925456
2023-12-21,5739.021,5814.036,5685.642,5798.912,12494910000,0.6526291233663439
2023-12-22,5797.609,5819.65,5713.805,5733.909,14116708500,-1.1209516543793097
2023-12-25,5726.562,5753.434,5698.324,5735.726,10963896300,0.03168867870069203
2023-12-26,5734.15,5734.556,5632.872,5651.588,10406327600,-1.4669110762961846
2023-12-27,5658.194,5703.169,5636.943,5696.161,10826535400,0.7886809866536781
2023-12-28,5687.753,5824.395,5660.13,5805.527,14413438300,1.9199948877849593
2023-12-29,5797.576,5891.627,5795.757,5887.235,13469077800,1.4074174489240976
2024-01-02,5891.174,5891.227,5854.592,5854.749,12837767000,-0.5518040302450955
2024-01-03,5838.553,5861.411,5785.252,5824.043,11924892500,-0.5244631324075599
2024-01-04,5814.937,5814.937,5753.467,5783.016,10295253400,-0.7044419143196534
2024-01-05,5779.757,5796.759,5652.126,5675.809,11920519700,-1.853825062908343
2024-01-08,5664.453,5664.453,5543.575,5543.575,11051272600,-2.3297824151587987
2024-01-09,5553.184,5607.218,5513.13,5553.304,11022322300,0.17550046675656183
2024-01-10,5540.664,5580.419,5462.362,5512.069,10649944600,-0.7425309329364915
2024-01-11,5507.803,5634.025,5502.294,5611.115,12471774900,1.7968933262627829
2024-01-12,5601.098,5646.272,5574.408,5574.493,12106688100,-0.652668854585936
2024-01-15,5558.148,5607.134,5520.363,5559.376,10866718400,-0.2711816123905808
2024-01-16,5555.0,5566.21,5463.295,5539.474,11680310800,-0.35798981756225423
2024-01-17,5529.895,5529.895,5389.122,5389.122,10403735400,-2.7141927193809368
