date,open,high,low,close,volume,pct_change
2014-09-01,1582.023,1587.392,1576.219,1586.022,2213287200,0.299629921000899
2014-09-02,1588.619,1609.006,1581.135,1607.499,3468071200,1.3541426285385683
2014-09-03,1609.301,1628.185,1608.95,1624.032,3840963600,1.0284920861536984
2014-09-04,1626.913,1638.894,1621.241,1637.287,3270024800,0.8161784989458409
2014-09-05,1643.277,1657.605,1641.107,1656.237,4187043600,1.1574024590679688
2014-09-09,1657.61,1660.007,1642.44,1645.112,3066428000,-0.6717033854454435
2014-09-10,1637.485,1637.485,1626.107,1629.985,2930072200,-0.9195118630221044
2014-09-11,1627.959,1648.957,1619.482,1622.815,3645671200,-0.4398813486013564
2014-09-12,1619.05,1630.28,1614.535,1630.204,2846877000,0.45531992248037945
2014-09-15,1625.868,1626.053,1614.228,1624.068,3439118800,-0.3763946107358307
2014-09-16,1626.389,1629.686,1598.86,1600.916,5045413600,-1.4255560727752803
2014-09-17,1607.158,1609.532,1596.536,1604.916,2989564000,0.24985695689216936
2014-09-18,1601.496,1616.48,1596.715,1609.869,3347402000,0.30861428261665935
2014-09-19,1609.856,1623.244,1604.709,1619.581,3038953200,0.6032789003328931
2014-09-22,1613.814,1613.814,1580.973,1583.886,2997896800,-2.203965099615268
2014-09-23,1584.289,1598.649,1584.158,1595.642,2402464000,0.7422251348897735
2014-09-24,1589.345,1628.507,1586.696,1625.731,4533270400,1.8856986717571855
2014-09-25,1633.445,1636.22,1613.528,1618.524,3750253600,-0.44330827178666876
2014-09-26,1613.912,1618.322,1605.528,1616.088,2620004000,-0.15050749942540076
2014-09-29,1621.088,1627.186,1613.788,1621.816,3920492000,0.3544361445663835
2014-09-30,1623.041,1625.009,1615.073,1619.697,3337974400,-0.13065600536683597
2014-10-08,1625.258,1633.618,1614.504,1633.571,3878025200,0.856579965265114
2014-10-09,1633.541,1639.167,1624.221,1634.042,4035723200,0.02883253926520002
2014-10-10,1626.578,1630.368,1616.673,1621.713,3684314800,-0.7545093700161876
2014-10-13,1614.197,1614.197,1593.656,1605.986,3387618800,-0.9697770197315991
2014-10-14,1603.347,1614.978,1595.251,1600.299,3300689200,-0.3541126759511015
2014-10-15,1599.895,1615.31,1593.393,1612.772,3458331600,0.7794168464768214
2014-10-16,1602.383,1629.092,1599.159,1608.735,4969448800,-0.250314365576787
2014-10-17,1608.983,1616.374,1592.698,1608.516,4325261200,-0.013613180542459968
2014-10-20,1613.801,1615.394,1606.124,1612.402,2867398200,0.24158914179279734
2014-10-21,1612.095,1615.288,1599.861,1600.844,3036666200,-0.7168187585974262
2014-10-22,1602.451,1612.749,1596.14,1597.125,2928230800,-0.2323149538618452
2014-10-23,1595.819,1604.497,1584.616,1586.557,3397576800,-0.6616889723722319
2014-10-24,1587.907,1592.32,1580.711,1583.419,2688345200,-0.19778677980053505
2014-10-27,1572.886,1572.886,1556.545,1559.906,2473160000,-1.4849512352700156
2014-10-28,1562.748,1586.295,1562.748,1585.744,2757734800,1.6563818589068857
2014-10-29,1591.278,1616.055,1586.168,1608.402,4000484800,1.4288561079215834
2014-10-30,1607.482,1623.742,1602.553,1619.096,5007805600,0.6648835303611822
2014-10-31,1623.649,1665.465,1623.322,1657.286,8329494400,2.358723633434967
2014-11-03,1662.748,1664.432,1646.434,1651.052,5894742400,-0.37615716297609847
2014-11-04,1648.112,1650.808,1639.678,1645.624,5838929200,-0.32876008750784
2014-11-05,1645.291,1647.665,1632.716,1637.625,5181332800,-0.48607701394729474
2014-11-06,1639.926,1643.186,1625.986,1635.964,4019334400,-0.10142737195634188
2014-11-07,1637.139,1667.7,1633.028,1640.323,6729359200,0.2664484059551553
2014-11-10,1671.225,1689.054,1657.137,1689.024,8556244800,2.9689884248407017
2014-11-11,1701.224,1740.917,1693.245,1710.882,13375732800,1.2941201545981773
2014-11-12,1699.202,1731.33,1693.383,1731.021,6601756400,1.1771121561860998
2014-11-13,1734.169,1750.836,1720.73,1726.337,7996893600,-0.27059174903134586
2014-11-14,1719.583,1729.718,1706.835,1728.805,6124875600,0.14296165812353046
2014-11-17,1758.991,1758.991,1706.944,1708.096,5815895200,-1.1978794600894904
2014-11-18,1709.136,1709.278,1676.445,1679.423,5511740800,-1.6786527220952419
2014-11-19,1675.843,1681.974,1667.902,1671.654,4078235200,-0.46259935704108246
2014-11-20,1667.138,1683.607,1662.723,1676.598,3744084000,0.29575498278950896
2014-11-21,1676.395,1717.305,1669.184,1714.711,5364956800,2.27323425174073
2014-11-24,1729.27,1772.891,1722.709,1758.096,10498636800,2.5301639751538207
2014-11-25,1757.676,1780.56,1752.383,1777.673,7308158400,1.1135341869840998
2014-11-26,1786.933,1821.1,1786.564,1820.489,9344412800,2.408541953441379
2014-11-27,1834.245,1853.419,1825.345,1853.004,10847290400,1.7860585809636786
2014-11-28,1853.548,1915.808,1846.148,1914.44,16235843200,3.315481240191609
2014-12-01,1936.811,1968.907,1916.626,1920.38,15615121600,0.31027350034475987
2014-12-02,1910.374,2040.469,1909.369,2021.54,15326342400,5.267707432903901
2014-12-03,2031.132,2107.682,1999.73,2037.585,19169006400,0.7937018312771382
2014-12-04,2043.466,2161.388,2032.41,2160.66,17227108800,6.0402388121231665
2014-12-05,2201.819,2259.512,2115.42,2200.253,22531739200,1.8324493441818746
2014-12-08,2187.504,2317.555,2160.485,2298.849,19908190400,4.481121034717361
2014-12-09,2283.161,2402.133,2149.596,2182.693,26926672000,-5.052789461160778
2014-12-10,2198.843,2263.992,2111.882,2254.823,19002796800,3.3046333130678285
2014-12-11,2211.544,2269.487,2190.249,2193.542,14604793600,-2.7177742998009125
2014-12-12,2186.738,2250.566,2176.317,2193.287,11152881600,-0.011625033849371746
2014-12-15,2170.28,2208.658,2139.469,2201.536,10868732800,0.3761021699394629
2014-12-16,2205.882,2299.383,2195.504,2299.278,14817590400,4.439718451117747
2014-12-17,2326.846,2392.566,2307.184,2383.948,21136280000,3.6824603201526696
2014-12-18,2389.843,2413.676,2343.739,2364.041,15862150400,-0.8350433818187231
2014-12-19,2366.451,2408.484,2304.611,2390.28,15843819200,1.1099215284337216
2014-12-22,2393.044,2479.108,2375.907,2426.684,21815571200,1.523001489365261
2014-12-23,2392.614,2462.072,2360.718,2374.954,13594649600,-2.1317155426911816
2014-12-24,2381.409,2388.412,2238.654,2270.883,12359699200,-4.382021714946916
2014-12-25,2295.218,2360.215,2263.424,2359.655,12125972000,3.909140189080662
2014-12-26,2365.032,2471.045,2357.669,2464.819,15209288000,4.456753211804254
2014-12-29,2533.987,2557.381,2437.754,2481.663,18458166400,0.6833767509906385
2014-12-30,2481.084,2550.465,2464.429,2523.627,14946400000,1.6909628744918193
2014-12-31,2529.575,2590.091,2507.944,2581.567,15467580800,2.295901890414087
2015-01-05,2612.85,2678.443,2583.554,2649.639,18242556800,2.636848084903476
2015-01-06,2616.291,2691.489,2591.828,2629.402,17344000000,-0.7637644222477147
2015-01-07,2608.877,2668.839,2598.89,2635.231,12831772000,0.22168538701956564
2015-01-08,2647.817,2656.752,2551.816,2558.107,11836791200,-2.9266504530342963
2015-01-09,2554.286,2692.607,2540.342,2569.019,15620950400,0.4265654251366158
2015-01-12,2565.737,2596.268,2499.869,2543.852,11918358400,-0.9796346387473176
2015-01-13,2537.975,2567.62,2512.861,2527.828,7707908000,-0.6299108595940295
2015-01-14,2539.249,2569.451,2508.657,2534.23,8412231200,0.2532609022449339
2015-01-15,2534.766,2633.397,2516.612,2632.89,11192316800,3.8930957332207416
2015-01-16,2642.744,2685.306,2626.82,2653.034,13495118400,0.7650908317476279
2015-01-19,2448.927,2512.58,2399.435,2410.201,14016356800,-9.153030078016345
2015-01-20,2381.143,2439.251,2355.258,2403.724,13747664000,-0.2687327737396106
2015-01-21,2425.261,2553.696,2414.885,2542.318,14880048000,5.7658033950653165
2015-01-22,2546.701,2557.695,2504.066,2544.308,11370877600,0.07827502303014988
2015-01-23,2556.915,2612.931,2543.455,2564.514,12455135200,0.7941648573993376
2015-01-26,2563.91,2565.362,2528.076,2562.363,9597947200,-0.0838755413306469
2015-01-27,2570.432,2574.331,2473.808,2522.103,11654288000,-1.5712059532548617
2015-01-28,2497.05,2534.583,2476.277,2486.285,8635638400,-1.4201640456396936
2015-01-29,2444.395,2465.312,2419.988,2442.038,8140496800,-1.7796431221682063
2015-01-30,2456.054,2471.228,2400.628,2405.38,7659115200,-1.5011232421444642
2015-02-02,2337.196,2376.426,2329.151,2332.533,8467689600,-3.0285027729506475
2015-02-03,2362.413,2413.006,2335.107,2405.76,8227465600,3.139376806244565
2015-02-04,2412.754,2439.605,2370.569,2372.455,7753136000,-1.384385807395594
2015-02-05,2456.384,2456.569,2348.448,2348.921,11071324800,-0.9919682354354475
2015-02-06,2335.362,2366.331,2303.112,2325.241,7693111200,-1.0081224528198152
2015-02-09,2319.241,2392.822,2311.799,2366.766,7390338400,1.7858363928728194
2015-02-10,2363.159,2409.024,2355.136,2403.548,6886203200,1.5541037855030693
2015-02-11,2408.079,2423.348,2395.195,2415.128,5053898400,0.4817877570991058
2015-02-12,2415.139,2425.635,2384.493,2416.449,6066236000,0.05469689391204291
2015-02-13,2426.953,2464.076,2415.425,2427.474,8379348000,0.45624799033623376
2015-02-16,2427.168,2437.843,2413.604,2431.21,6260811600,0.15390484099933044
2015-02-17,2437.689,2464.524,2437.689,2445.26,6001057200,0.5779015387399777
2015-02-25,2448.199,2448.199,2395.527,2407.457,6398738400,-1.545970571636568
2015-02-26,2401.138,2482.443,2382.687,2478.061,9470706400,2.93272112440639
2015-02-27,2476.486,2498.697,2466.827,2474.595,8565192000,-0.13986742053566648
2015-03-02,2495.571,2498.716,2459.421,2479.237,8805252000,0.18758625148762587
2015-03-03,2462.003,2462.003,2395.83,2396.805,9127474400,-3.324893908892146
2015-03-04,2403.862,2416.219,2378.927,2397.993,6429528400,0.049565984717148126
2015-03-05,2379.732,2382.892,2344.947,2366.899,7777329600,-1.296667671673768
2015-03-06,2370.885,2393.739,2366.019,2371.623,6480420400,0.19958604063798902
2015-03-09,2352.223,2443.204,2321.265,2429.867,10619571200,2.4558709373285748
2015-03-10,2413.837,2424.151,2390.604,2395.428,7843558400,-1.417320371855757
